type,route_id,route_name,record_index,time,x,y,z,pitch,yaw,roll
record,1784830782255,test,316,2026-07-23T19:15:21.505614600+00:00,293652.344,-177742.062,14314.386,330.666656,340.860718,0
record,1784830782255,test,317,2026-07-23T19:15:31.858320300+00:00,292939.969,-177795.031,14310.558,329.875061,185.368195,0
record,1784830782255,test,318,2026-07-23T19:15:42.209059700+00:00,292010.406,-178152.703,14336.351,354.384491,225.719086,0
record,1784830782255,test,319,2026-07-23T19:15:52.565560600+00:00,292982.625,-182151.875,14336.15,334.914764,354.882233,0
record,1784830782255,test,320,2026-07-23T19:16:02.918648500+00:00,293481.438,-183929.312,14673.391,345.836639,164.462143,0
record,1784830782255,test,321,2026-07-23T19:16:13.269136800+00:00,289061.344,-183497.547,14695.964,339.979889,66.957359,0
record,1784830782255,test,322,2026-07-23T19:16:23.622751+00:00,293409.5,-180619.875,14341.436,342.195343,288.614227,0
record,1784830782255,test,323,2026-07-23T19:16:33.974948200+00:00,294485.969,-178525.094,14336.639,330.956543,120.300331,0
record,1784830782255,test,324,2026-07-23T19:16:44.325048500+00:00,293886.531,-179810.828,14343.559,12.427303,308.820496,0
record,1784830782255,test,325,2026-07-23T19:16:54.679167800+00:00,294791.719,-179447.406,14318.07,350.108673,108.269974,0
record,1784830782255,test,326,2026-07-23T19:17:05.031187300+00:00,298600.594,-182855.422,14334.211,340.92807,345.59729,0
record,1784830782255,test,327,2026-07-23T19:17:15.385607400+00:00,295656.781,-185207.391,14341.854,314.493469,183.826828,0
record,1784830782255,test,328,2026-07-23T19:17:25.738105300+00:00,296549.188,-184648.516,14332.116,353.432007,227.726532,0
record,1784830782255,test,329,2026-07-23T19:17:36.090376200+00:00,297173.5,-181408.25,14345.782,347.504303,155.004135,0
record,1784830782255,test,330,2026-07-23T19:17:46.440825900+00:00,291505.969,-176824.766,14345.04,350.036957,79.342522,0
record,1784830782255,test,331,2026-07-23T19:17:56.792716800+00:00,291437.406,-174917.578,14336.515,349.720459,146.920639,0
record,1784830782255,test,332,2026-07-23T19:18:07.145889700+00:00,293313.312,-169193.984,14324.981,283.714233,107.665184,0
record,1784830782255,test,333,2026-07-23T19:18:17.497055100+00:00,294941.25,-167235.891,14310.413,345.237061,114.637215,0
record,1784830782255,test,334,2026-07-23T19:18:27.846755600+00:00,289924.594,-163653.828,14683.574,347.294861,147.561172,0
record,1784830782255,test,335,2026-07-23T19:18:38.198066300+00:00,288858.031,-162917.359,14851.504,351.030487,216.869812,357.396271
record,1784830782255,test,336,2026-07-23T19:18:48.549947200+00:00,282685.781,-163552.453,15534.579,356.880951,158.189896,357.396271
record,1784830782255,test,337,2026-07-23T19:18:58.900885400+00:00,255625.047,-155263.141,18705.928,356.880951,158.189896,357.396271
record,1784830782255,test,338,2026-07-23T19:19:09.252853800+00:00,229855.375,-138631.594,22317.652,356.880951,158.189896,357.396271
record,1784830782255,test,339,2026-07-23T19:19:19.606301100+00:00,206803.562,-119961.766,24500.365,351.030548,133.370483,357.396271
record,1784830782255,test,340,2026-07-23T19:19:29.958178400+00:00,196866.969,-94559.367,27195.203,351.916931,100.573296,357.396271
record,1784830782255,test,341,2026-07-23T19:19:40.309762700+00:00,183686.344,-73358.039,30474.713,351.562317,144.361969,357.396271
record,1784830782255,test,342,2026-07-23T19:19:50.662661700+00:00,162199.828,-55963.852,32815.359,351.562317,144.361969,357.396271
record,1784830782255,test,343,2026-07-23T19:20:01.016385500+00:00,149736,-48633.469,34153.684,356.171692,171.30896,357.396271
record,1784830782255,test,344,2026-07-23T19:20:11.369471200+00:00,149736,-48633.469,34153.684,356.171692,171.30896,357.396271
record,1784830782255,test,345,2026-07-23T19:20:21.720912800+00:00,149766.609,-48695.176,34150.051,327.838318,228.133789,0
record,1784830782255,test,346,2026-07-23T19:20:32.072393900+00:00,146422.141,-48045.449,34626.766,340.770081,91.297173,0
record,1784830782255,test,347,2026-07-23T19:20:42.424590700+00:00,146468.234,-47699.914,34508.758,341.833649,278.447296,0
record,1784830782255,test,348,2026-07-23T19:20:52.775173400+00:00,146603.625,-48625.055,34508.043,341.358948,284.778961,0
record,1784830782255,test,349,2026-07-23T19:21:03.126962100+00:00,145505.875,-46186.516,34958.102,334.394318,275.439972,0
record,1784830782255,test,350,2026-07-23T19:21:13.479385300+00:00,145721.5,-47388.469,34958.102,340.725922,270.691406,0
record,1784830782255,test,351,2026-07-23T19:21:23.832984800+00:00,145721.5,-47388.469,34958.102,340.725922,270.691406,0
record,1784830782255,test,352,2026-07-23T19:21:34.184581100+00:00,145721.5,-47388.469,34958.102,340.725922,270.691406,0
record,1784830782255,test,353,2026-07-23T19:21:44.535861+00:00,145721.5,-47388.469,34958.102,340.725922,270.691406,0
record,1784830782255,test,354,2026-07-23T19:21:54.889084400+00:00,145721.5,-47388.469,34958.102,340.725922,270.691406,0
record,1784830782255,test,355,2026-07-23T19:22:05.243348900+00:00,145710.812,-47171.855,34958.102,333.444397,97.208244,0
record,1784830782255,test,356,2026-07-23T19:22:15.596815600+00:00,145568.219,-45966.066,34958.102,347.690155,267.263153,0
record,1784830782255,test,357,2026-07-23T19:22:25.947660800+00:00,146336.047,-48566.016,34520.523,345.948944,310.159668,0
record,1784830782255,test,358,2026-07-23T19:22:36.298234400+00:00,147042.938,-50531.93,34414.156,341.833466,288.632843,0
record,1784830782255,test,359,2026-07-23T19:22:46.650694400+00:00,147042.938,-50531.93,34414.156,339.459198,252.701263,0
record,1784830782255,test,360,2026-07-23T19:22:57.001923+00:00,147042.938,-50531.93,34414.156,339.459198,252.701263,0
record,1784830782255,test,361,2026-07-23T19:23:07.354933700+00:00,147042.938,-50531.93,34414.156,349.747833,265.839203,0
record,1784830782255,test,362,2026-07-23T19:23:17.707669900+00:00,147042.938,-50531.93,34414.156,349.747833,265.839203,0
record,1784830782255,test,363,2026-07-23T19:23:28.058965800+00:00,147042.938,-50531.93,34414.156,348.164948,261.24881,0
record,1784830782255,test,364,2026-07-23T19:23:38.410279100+00:00,146584.656,-50086.328,34455.098,347.848419,331.157562,0
record,1784830782255,test,365,2026-07-23T19:23:48.762349400+00:00,147207.219,-50646.402,34402.586,356.554016,220.673279,0
record,1784830782255,test,366,2026-07-23T19:23:59.115503500+00:00,147127.984,-50758.133,34402.32,-10.727173,-84.401001,0
record,1784830782255,test,367,2026-07-23T19:24:09.467304300+00:00,147475.391,-50618.074,34386.641,350.69751,14.686977,0
record,1784830782255,test,368,2026-07-23T19:24:19.818484700+00:00,148601.031,-50175.906,34293.559,350.287933,354.37442,0
record,1784830782255,test,369,2026-07-23T19:24:30.172777500+00:00,148343.547,-48335.973,34356.086,358.397003,88.47506,0
record,1784830782255,test,370,2026-07-23T19:24:40.526388900+00:00,147767.359,-47403.645,34734.727,342.56778,76.920151,0
record,1784830782255,test,371,2026-07-23T19:24:50.879570200+00:00,147581.328,-46539.586,34840.484,344.308929,108.735931,0
record,1784830782255,test,372,2026-07-23T19:25:01.230960600+00:00,147366.25,-49880.992,34411.125,343.201294,255.626648,0
record,1784830782255,test,373,2026-07-23T19:25:11.586047500+00:00,147910.047,-51112.262,34352.805,346.050079,84.938339,0
record,1784830782255,test,374,2026-07-23T19:25:21.940373900+00:00,147094.844,-50646.273,34408.586,330.379761,161.707947,0
record,1784830782255,test,375,2026-07-23T19:25:32.292836600+00:00,146984,-50636.195,34414.738,342.725677,203.179031,0
record,1784830782255,test,376,2026-07-23T19:25:42.647913500+00:00,147082.266,-50956.16,34396.02,328.1633,319.836792,0
record,1784830782255,test,377,2026-07-23T19:25:53.001888800+00:00,147051.25,-50857.035,34401.289,350.482178,108.364532,0
record,1784830782255,test,378,2026-07-23T19:26:03.354303600+00:00,146976.516,-51028.145,34441.262,340.984711,166.772873,0
record,1784830782255,test,379,2026-07-23T19:26:13.708110200+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,380,2026-07-23T19:26:24.059838800+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,381,2026-07-23T19:26:34.410695300+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,382,2026-07-23T19:26:44.762740800+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,383,2026-07-23T19:26:55.115187400+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,384,2026-07-23T19:27:05.467286500+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,385,2026-07-23T19:27:15.818888400+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,386,2026-07-23T19:27:26.172888500+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,387,2026-07-23T19:27:36.525209200+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,388,2026-07-23T19:27:46.875530+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,389,2026-07-23T19:27:57.227541100+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,390,2026-07-23T19:28:07.577897800+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,391,2026-07-23T19:28:17.928210100+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,392,2026-07-23T19:28:28.280628+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,393,2026-07-23T19:28:38.632743600+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,394,2026-07-23T19:28:48.984209800+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,395,2026-07-23T19:28:59.338449600+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,396,2026-07-23T19:29:09.692353+00:00,146829.344,-50940.098,34410.91,334.494843,297.993256,0
record,1784830782255,test,397,2026-07-23T19:29:30.393062700+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,398,2026-07-23T19:29:40.745595600+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,399,2026-07-23T19:29:51.097180600+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,400,2026-07-23T19:30:01.487716200+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,401,2026-07-23T19:30:11.838854700+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,402,2026-07-23T19:30:22.189895600+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,403,2026-07-23T19:30:32.544623200+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,404,2026-07-23T19:30:42.897828800+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,405,2026-07-23T19:30:53.249177700+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,406,2026-07-23T19:31:03.602592200+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,407,2026-07-23T19:31:13.955506800+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,408,2026-07-23T19:31:24.311237400+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,409,2026-07-23T19:31:34.663155400+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,410,2026-07-23T19:31:45.014966300+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,411,2026-07-23T19:31:55.369668300+00:00,146829.344,-50940.098,34410.91,-25.505157,-62.006836,0
record,1784830782255,test,412,2026-07-23T19:32:05.720831700+00:00,146671.719,-51736.777,34403.059,338.768555,294.237823,0
record,1784830782255,test,413,2026-07-23T19:32:16.075441700+00:00,147566.719,-47534.812,34481.898,352.222961,15.439813,0
record,1784830782255,test,414,2026-07-23T19:32:26.427692900+00:00,147751.078,-47275.477,34841.199,340.98407,88.252014,0
record,1784830782255,test,415,2026-07-23T19:32:36.782584700+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,416,2026-07-23T19:32:47.135457+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,417,2026-07-23T19:32:57.488100+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,418,2026-07-23T19:33:07.840165200+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,419,2026-07-23T19:33:18.191581600+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,420,2026-07-23T19:33:28.543523800+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,421,2026-07-23T19:33:38.894766500+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,422,2026-07-23T19:33:49.246173300+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,423,2026-07-23T19:33:59.598446600+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,424,2026-07-23T19:34:09.950767700+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,425,2026-07-23T19:34:20.303328300+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,426,2026-07-23T19:34:30.658982200+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,427,2026-07-23T19:34:41.011799900+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,428,2026-07-23T19:34:51.365215200+00:00,147474.344,-47590.406,34468,-19.649139,-153.713867,0
record,1784830782255,test,429,2026-07-23T19:35:01.720131+00:00,146768.25,-47658.496,34484.633,-15.850281,-171.944656,0
record,1784830782255,test,430,2026-07-23T19:35:12.071888600+00:00,146768.25,-47658.496,34484.633,-15.850281,-171.944656,0
record,1784830782255,test,431,2026-07-23T19:35:22.424147500+00:00,146768.25,-47658.496,34484.633,-15.850281,-171.944656,0
record,1784830782255,test,432,2026-07-23T19:35:32.774549400+00:00,146768.25,-47658.496,34484.633,-15.850281,-171.944656,0
record,1784830782255,test,433,2026-07-23T19:35:43.125412700+00:00,146768.25,-47658.496,34484.633,-15.850281,-171.944656,0
record,1784830782255,test,434,2026-07-23T19:35:53.478234500+00:00,146768.25,-47658.496,34484.633,-15.850281,-171.944656,0
record,1784830782255,test,435,2026-07-23T19:36:03.829583200+00:00,146768.25,-47658.496,34484.633,-15.850281,-171.944656,0
record,1784830782255,test,436,2026-07-23T19:36:14.183739200+00:00,146768.25,-47658.496,34484.633,-15.850281,-171.944656,0
record,1784830782255,test,437,2026-07-23T19:36:24.540510300+00:00,146768.25,-47658.496,34484.633,-15.850281,-171.944656,0
record,1784830782255,test,438,2026-07-23T19:36:34.892741200+00:00,147382.828,-48415.086,34452.582,331.011597,223.826187,0
record,1784830782255,test,439,2026-07-23T19:36:45.244462400+00:00,148316.859,-49003.715,34337.121,340.350372,7.96981,0
record,1784830782255,test,440,2026-07-23T19:36:55.598466400+00:00,147009.297,-48407.852,34578.215,4.704361,112.770332,357.151276
record,1784830782255,test,441,2026-07-23T19:37:05.951610700+00:00,150003.328,-48691.957,34216.168,349.255005,322.532898,357.151276
record,1784830782255,test,442,2026-07-23T19:37:16.306614200+00:00,150719.859,-48680.262,34119.742,356.523499,326.787689,357.151276
record,1784830782255,test,443,2026-07-23T19:37:26.662619100+00:00,150719.859,-48680.262,34119.742,356.523499,326.787689,357.151276
record,1784830782255,test,444,2026-07-23T19:37:37.015528100+00:00,192500.375,-85121.844,28835.59,355.637146,299.486603,357.151276
record,1784830782255,test,445,2026-07-23T19:37:47.371061900+00:00,201391.75,-114802.711,25571.266,355.814453,297.713715,357.151276
record,1784830782255,test,446,2026-07-23T19:37:57.726234200+00:00,224092.641,-134214.312,23304.273,343.759338,311.718903,357.151276
record,1784830782255,test,447,2026-07-23T19:38:08.079463400+00:00,255068.094,-156018.547,18752.348,352.268616,342.74295,357.151276
record,1784830782255,test,448,2026-07-23T19:38:18.432324400+00:00,276266.688,-160041.219,16250.748,349.254974,320.405579,357.151276
record,1784830782255,test,449,2026-07-23T19:38:28.784766400+00:00,279129.062,-162956.406,15813.316,358.119171,210.136459,357.151276
record,1784830782255,test,450,2026-07-23T19:38:39.137227700+00:00,276710.156,-163526.672,15980.941,325.547089,351.628632,0
record,1784830782255,test,451,2026-07-23T19:38:49.491512100+00:00,278976.188,-163224.703,15750.673,345.8078,61.591766,0
record,1784830782255,test,452,2026-07-23T19:38:59.843793600+00:00,282169.781,-165454.5,15359.853,344.541473,280.557861,0
record,1784830782255,test,453,2026-07-23T19:39:10.195327700+00:00,283964.312,-166266.25,15173.674,344.383759,40.540001,0
record,1784830782255,test,454,2026-07-23T19:39:20.548436300+00:00,287934.625,-164074.25,14863.845,352.772766,185.427048,0
record,1784830782255,test,455,2026-07-23T19:39:30.901023900+00:00,288469.125,-167595,15039.567,313.358429,351.945679,0
record,1784830782255,test,456,2026-07-23T19:39:41.254745800+00:00,288453.125,-167536.453,15039.567,330.769897,101.164024,0
record,1784830782255,test,457,2026-07-23T19:39:51.608933+00:00,288398.906,-165338.906,14851.266,346.440277,97.048447,0
record,1784830782255,test,458,2026-07-23T19:40:01.960682700+00:00,288805.125,-163987.953,14774.519,332.194244,62.225201,0
record,1784830782255,test,459,2026-07-23T19:40:12.313266300+00:00,292339.125,-163879.453,14529.232,346.554626,322.820679,0
record,1784830782255,test,460,2026-07-23T19:40:22.665399700+00:00,295894.031,-165374.75,14330.162,343.705414,13.947495,0
record,1784830782255,test,461,2026-07-23T19:40:33.017568100+00:00,295552.656,-166500.062,14312.146,345.129822,230.064148,0
record,1784830782255,test,462,2026-07-23T19:40:43.371751400+00:00,292845.469,-172509.797,14345.857,337.21524,320.921112,0
record,1784830782255,test,463,2026-07-23T19:40:53.723821100+00:00,292946.219,-171966.188,14347.118,340.85553,181.415421,0
record,1784830782255,test,464,2026-07-23T19:41:04.075630900+00:00,293280.312,-172841.625,14345.519,335.315765,224.469803,0
record,1784830782255,test,465,2026-07-23T19:41:14.427840+00:00,290482.875,-175857.109,14335.883,341.963776,201.993088,0
record,1784830782255,test,466,2026-07-23T19:41:24.781327700+00:00,290663.594,-177164.406,14338.087,346.553711,336.220764,0
record,1784830782255,test,467,2026-07-23T19:41:35.133091700+00:00,293867.656,-179541.469,14343.559,315.845551,211.807449,0
record,1784830782255,test,468,2026-07-23T19:41:45.485269800+00:00,294304.688,-179278.625,14347.937,340.854828,35.000443,0
record,1784830782255,test,469,2026-07-23T19:41:55.837636100+00:00,298157.688,-181116.578,14350.01,346.553131,354.637268,0
record,1784830782255,test,470,2026-07-23T19:42:06.191965900+00:00,299210.938,-182895.391,14340.11,342.278595,197.299652,0
record,1784830782255,test,471,2026-07-23T19:42:16.547956700+00:00,300133.344,-185999.984,14332.126,342.911743,0.494333,0
record,1784830782255,test,472,2026-07-23T19:42:26.901860600+00:00,303336.062,-186085.953,14324.048,340.853333,209.645905,0
record,1784830782255,test,473,2026-07-23T19:42:37.256123200+00:00,298163.875,-185691.203,14346.252,303.972534,193.50087,0
record,1784830782255,test,474,2026-07-23T19:42:47.611593+00:00,298605.375,-186064.109,14335.776,344.335846,323.929718,0
record,1784830782255,test,475,2026-07-23T19:42:57.965459600+00:00,298455.375,-185791.062,14333.694,345.760376,19.013731,0
record,1784830782255,test,476,2026-07-23T19:43:08.322432600+00:00,298455.375,-185791.062,14333.694,336.579315,66.341713,0
record,1784830782255,test,477,2026-07-23T19:43:18.676310+00:00,297767.875,-187083.594,14353.038,297.324219,60.168541,0
record,1784830782255,test,478,2026-07-23T19:43:29.027757900+00:00,293683.031,-188182.516,14631.302,351.616882,159.414841,0
record,1784830782255,test,479,2026-07-23T19:43:39.381143200+00:00,287136.875,-185288.25,14906.08,351.774841,216.714828,0
record,1784830782255,test,480,2026-07-23T19:43:49.735967200+00:00,283134.844,-186443.969,15064.144,338.319916,39.537064,0
record,1784830782255,test,481,2026-07-23T19:44:00.088510500+00:00,284502.188,-184480.203,15061.83,309.827972,252.433914,0
record,1784830782255,test,482,2026-07-23T19:44:10.442374800+00:00,285342.312,-184397.125,15011.082,344.334595,169.016113,0
record,1784830782255,test,483,2026-07-23T19:44:20.797278900+00:00,285063.781,-183989.094,15031.145,339.426849,80.795944,0
record,1784830782255,test,484,2026-07-23T19:44:31.149560100+00:00,283705,-178886.328,15054.455,331.828461,190.172607,0
record,1784830782255,test,485,2026-07-23T19:44:41.502869800+00:00,284617.844,-176629.703,15127.942,348.289856,109.445869,0
record,1784830782255,test,486,2026-07-23T19:44:51.858020200+00:00,284288.469,-175885.906,15161.739,350.030548,16.530966,0
record,1784830782255,test,487,2026-07-23T19:45:02.214807500+00:00,286542.406,-174935.484,15166.979,329.770172,187.851776,0
record,1784830782255,test,488,2026-07-23T19:45:12.568877+00:00,286756,-175001.594,15166.979,342.11676,305.142914,0
record,1784830782255,test,489,2026-07-23T19:45:22.922859900+00:00,286836.281,-175455.594,15166.979,328.3461,24.060688,0
record,1784830782255,test,490,2026-07-23T19:45:33.276191500+00:00,286400.25,-175013.438,15595.979,336.26062,57.088657,0
record,1784830782255,test,491,2026-07-23T19:45:43.631405800+00:00,286849.969,-175058.609,15595.979,326.288452,56.613758,0
record,1784830782255,test,492,2026-07-23T19:45:53.984038700+00:00,286932.469,-175118.344,15595.979,348.765381,345.067871,0
record,1784830782255,test,493,2026-07-23T19:46:04.335811500+00:00,286660.812,-175222.109,15595.979,339.58429,274.155182,0
record,1784830782255,test,494,2026-07-23T19:46:14.690306+00:00,286550.469,-175227.797,15572.898,329.295654,184.722672,0
record,1784830782255,test,495,2026-07-23T19:46:25.043909600+00:00,286242.75,-175079.859,15595.729,309.03479,85.318192,0
record,1784830782255,test,496,2026-07-23T19:46:35.397943300+00:00,286872.125,-175088.656,15595.729,351.13913,19.312494,0
record,1784830782255,test,497,2026-07-23T19:46:45.753981200+00:00,286503.875,-175263.891,15435.413,314.890503,195.439713,0
record,1784830782255,test,498,2026-07-23T19:46:56.111093900+00:00,287793.219,-170631.141,15175.573,340.058197,313.259857,0
record,1784830782255,test,499,2026-07-23T19:47:06.466708600+00:00,287347.438,-168544.047,15165.932,328.819031,111.230797,0
record,1784830782255,test,500,2026-07-23T19:47:16.822719900+00:00,285499.625,-173987.969,15162.265,341.323608,254.164505,0
record,1784830782255,test,501,2026-07-23T19:47:27.175476300+00:00,286051.438,-168935.891,15170.055,346.230286,156.18457,0
record,1784830782255,test,502,2026-07-23T19:47:37.530102100+00:00,282287.688,-167182.047,15183.574,327.235168,60.262657,0
record,1784830782255,test,503,2026-07-23T19:47:47.883742800+00:00,283601.688,-168452.875,15168.024,344.646759,336.158112,0
record,1784830782255,test,504,2026-07-23T19:47:58.237545500+00:00,288318.562,-171261.828,15005.143,343.538727,292.629181,0
record,1784830782255,test,505,2026-07-23T19:48:08.592555800+00:00,293435.938,-172922.266,14345.914,325.493164,288.672333,0
record,1784830782255,test,506,2026-07-23T19:48:18.944422300+00:00,291682.5,-175036.328,14348.341,347.811981,253.374496,0
record,1784830782255,test,507,2026-07-23T19:48:29.297436300+00:00,291380,-175461.141,14344.816,347.811981,253.374496,0
record,1784830782255,test,508,2026-07-23T19:48:39.649417900+00:00,291380,-175461.141,14344.816,347.811981,253.374496,0
record,1784830782255,test,509,2026-07-23T19:48:50.005166400+00:00,291380,-175461.141,14344.816,-12.188019,-106.62561,0
record,1784830782255,test,510,2026-07-23T19:49:00.358619500+00:00,291800.781,-177072.234,14346.362,349.078217,306.875702,0
record,1784830782255,test,511,2026-07-23T19:49:10.713635300+00:00,293584.688,-178964.891,14348.537,338.789581,42.639618,0
record,1784830782255,test,512,2026-07-23T19:49:21.065481200+00:00,293410.719,-179345.875,14348.746,341.954163,341.278168,0
record,1784830782255,test,513,2026-07-23T19:49:31.419484600+00:00,294279.094,-179875.453,14348.746,319.951324,173.651291,0
record,1784830782255,test,514,2026-07-23T19:49:41.774370800+00:00,292706.688,-179213.875,14371.694,338.787506,173.913666,0
record,1784830782255,test,515,2026-07-23T19:49:52.127289+00:00,292676.562,-179869,14683.931,357.148682,243.876831,0
record,1784830782255,test,516,2026-07-23T19:50:02.481737300+00:00,291835.375,-180105.672,14793.695,336.72937,245.355774,0
record,1784830782255,test,517,2026-07-23T19:50:12.838821600+00:00,292167.5,-180975.125,14792.319,346.977997,329.881836,0
record,1784830782255,test,518,2026-07-23T19:50:23.193845400+00:00,292132.969,-181084.938,14792.319,324.659515,40.003376,0
record,1784830782255,test,519,2026-07-23T19:50:33.547174200+00:00,292133.406,-178613.859,14343.564,338.43042,171.698669,0
record,1784830782255,test,520,2026-07-23T19:50:43.899160600+00:00,289445.5,-183211.172,14607.919,336.372498,314.000214,0
record,1784830782255,test,521,2026-07-23T19:50:54.251222500+00:00,289953.188,-184333.688,14663.25,340.803925,349.931946,0
record,1784830782255,test,522,2026-07-23T19:51:04.604239800+00:00,291960.375,-182570.203,14336.145,348.560059,27.60486,0
record,1784830782255,test,523,2026-07-23T19:51:14.957584200+00:00,289282.938,-179571.672,14339.904,296.641174,77.623871,0
record,1784830782255,test,524,2026-07-23T19:51:25.312270300+00:00,290316.625,-178927.422,14336.005,348.559723,101.963852,0
record,1784830782255,test,525,2026-07-23T19:51:35.666497800+00:00,289499.375,-177652.156,14345.979,327.50647,168.761536,0
record,1784830782255,test,526,2026-07-23T19:51:46.021194900+00:00,289688.375,-176855.062,14344.143,337.794525,55.269077,0
record,1784830782255,test,527,2026-07-23T19:51:56.376322+00:00,290177.75,-175547.406,14342.048,330.98764,160.50148,0
record,1784830782255,test,528,2026-07-23T19:52:06.732223300+00:00,290391.531,-175178.75,14345.194,347.133331,136.704208,0
record,1784830782255,test,529,2026-07-23T19:52:17.085370300+00:00,289896.812,-174947.719,14352.861,325.289581,273.622986,0
record,1784830782255,test,530,2026-07-23T19:52:27.440087500+00:00,290891.812,-173871.406,14345.443,336.369202,160.867889,0
record,1784830782255,test,531,2026-07-23T19:52:37.795586400+00:00,290146.406,-173323.312,14348.199,336.210602,258.531586,0
record,1784830782255,test,532,2026-07-23T19:52:48.150791+00:00,290218.938,-173208.188,14348.199,12.933221,56.873302,0
record,1784830782255,test,533,2026-07-23T19:52:58.504446200+00:00,290301.75,-173203.359,14348.199,343.49176,35.346191,0
record,1784830782255,test,534,2026-07-23T19:53:08.856859700+00:00,289974.688,-173549.453,14384.528,330.512421,248.772049,0
record,1784830782255,test,535,2026-07-23T19:53:19.208388400+00:00,290379.875,-173477.344,14348.199,340.009491,255.578629,0
record,1784830782255,test,536,2026-07-23T19:53:29.562413200+00:00,290318.312,-174023.531,14353.217,314.525208,237.850342,0
record,1784830782255,test,537,2026-07-23T19:53:39.917202600+00:00,290074.812,-174119.531,14348.199,296.797791,61.042976,0
record,1784830782255,test,538,2026-07-23T19:53:50.270709100+00:00,290127.531,-173898.156,14348.199,324.814545,336.517212,0
record,1784830782255,test,539,2026-07-23T19:54:00.624865+00:00,290443,-173379.344,14348.199,316.266968,19.413185,0
record,1784830782255,test,540,2026-07-23T19:54:10.977938600+00:00,290596.031,-173236.469,14348.199,325.289429,195.007919,0
record,1784830782255,test,541,2026-07-23T19:54:21.331010500+00:00,290276.625,-173167.641,14348.199,26.230251,90.063416,0
record,1784830782255,test,542,2026-07-23T19:54:31.687150100+00:00,290729.594,-173305.469,14360.459,322.756592,292.355286,0
